what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1643098495420
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1643098495449
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1643098495469
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1643098495531
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1643098495551
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1643098495570
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1643098495608
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643098496225
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1643098496405
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1643098496409
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1643098496469
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1643098496469
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1643098496681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098500322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098501951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098507509
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098507691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098507719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643098509939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098510539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098515457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643098516656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098517229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643098520358
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098525265
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1643098527880
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1643098528211
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1643098528260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098528349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098531431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098541305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098549903
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643098553429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098557880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098558520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098559959
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098560082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098560120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643098561633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098562419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098567019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098568493
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1643098569329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643098569721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098573190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098576969
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643098587309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098590251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098603201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098604581
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098604691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098604719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643098605919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098606441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098610861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098611680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643098613090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098614919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098617960
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643098623450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098625791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098636314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098637054
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098637141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098637169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643098638031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098638559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098641621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098642739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098647331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098648709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643098649899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098653214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098656299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098661770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098661909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098661960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098665329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098665641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098669634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098674321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098674459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098674620
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1643098674778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098686871
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.searchTargetRepositories",1643098686883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098687220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098695680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098707893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098708033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098708091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098714454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098745041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098745150
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1643098760804
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1643098760821
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1643098760853
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1643098760889
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1643098760896
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1643098760925
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1643098760941
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1643098761012
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1643098761012
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1643098761117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643098768779
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643098774563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098776146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098789240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1643098789253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098793345
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1643098794036
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1643098807664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643098810010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643098815804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643098816256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643098816871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643098818412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098825686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098825833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098825887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643098827766
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.searchTargetRepositories",1643098827776
